,userId,movieId,rating
5977,96,112852,4.5
5978,97,1,4.0
5979,97,52,4.0
5980,97,356,5.0
5981,97,440,4.0
5982,97,500,4.0
5983,97,1042,4.0
5984,97,1265,4.0
5985,97,1747,4.0
5986,97,1883,4.0
5987,97,2302,4.0
5988,97,2321,4.0
5989,97,2396,4.0
5990,97,2997,5.0
5991,97,3052,4.0
5992,97,3072,4.0
5993,97,3114,5.0
5994,97,3255,4.0
5995,97,3358,4.0
5996,97,3897,5.0
5997,98,6,4.0
5998,98,47,4.5
5999,98,296,4.5
6000,98,356,5.0
6001,98,541,4.0
6002,98,741,5.0
6003,98,778,4.5
6004,98,839,4.0
6005,98,1036,4.5
6006,98,1136,4.0
6007,98,1196,4.0
6008,98,1210,4.0
6009,98,1258,4.0
6010,98,1591,4.5
6011,98,1748,5.0
6012,98,2025,4.5
6013,98,2340,4.0
6014,98,2396,4.5
6015,98,2571,4.5
6016,98,2762,4.0
6017,98,2788,4.0
6018,98,3147,4.0
6019,98,3578,4.0
6020,98,3949,4.0
6021,98,4022,4.5
6022,98,4235,4.0
6023,98,4896,5.0
6024,98,4973,4.5
6025,98,5349,4.0
6026,98,5816,5.0
6027,98,5903,4.0
6028,98,5952,5.0
6029,98,5989,4.0
6030,98,7099,5.0
6031,98,7361,4.0
6032,98,8368,5.0
6033,98,8604,4.0
6034,98,27611,4.0
6035,98,27839,4.0
6036,98,33794,4.5
6037,98,40815,5.0
6038,98,54001,5.0
6039,98,55247,5.0
6040,98,56775,4.0
6041,98,58559,4.5
6042,98,60069,4.0
6043,98,68157,4.0
6044,98,68237,4.0
6045,98,68954,4.0
6046,98,69844,5.0
6047,98,72998,4.0
6048,98,73323,4.0
6049,98,79132,5.0
6050,98,79357,4.5
6051,98,81562,4.0
6052,98,81591,4.5
6053,98,81834,5.0
6054,98,81845,5.0
6055,98,81847,4.5
6056,98,84944,4.5
6057,98,88125,5.0
6058,98,91529,4.5
6059,98,91658,4.0
6060,98,92259,4.0
6061,98,97752,4.5
6062,99,1,4.0
6063,99,47,4.5
6064,99,260,4.0
6065,99,296,5.0
6066,99,318,4.5
6067,99,356,4.0
6068,99,593,5.0
6069,99,750,4.0
6070,99,778,4.5
6071,99,1080,4.5
6072,99,1089,4.0
6073,99,1136,4.5
6074,99,1206,4.0
6075,99,1208,4.0
6076,99,1222,4.0
6077,99,1261,4.0
6078,99,2025,4.0
6079,99,2329,4.5
6080,99,2379,4.0
6081,99,2502,4.5
6082,99,2542,4.5
6083,99,2788,4.5
6084,99,2858,4.0
6085,99,2959,5.0
6086,99,3671,5.0
6087,99,3868,4.5
6088,99,4011,4.5
6089,99,4226,5.0
6090,99,4378,4.0
6091,99,4571,4.0
6092,99,4878,4.5
6093,99,5004,5.0
6094,99,5110,5.0
6095,99,7361,4.5
6096,99,8874,4.0
6097,99,27773,4.5
6098,99,32587,4.5
6099,99,40412,4.0
6100,99,48780,4.0
6101,99,51255,4.5
6102,99,55820,4.0
6103,99,58295,4.0
6104,99,58559,4.0
6105,99,60069,4.5
6106,99,68157,4.0
6107,99,71106,4.5
6108,99,71535,4.5
6109,100,25,4.0
6110,100,50,5.0
6111,100,162,4.0
6112,100,223,4.0
6113,100,235,4.0
6114,100,260,4.0
6115,100,265,4.0
6116,100,288,4.0
6117,100,293,5.0
6118,100,296,4.0
6119,100,342,4.0
6120,100,356,4.0
6121,100,527,4.0
6122,100,535,4.0
6123,100,538,4.0
6124,100,562,4.0
6125,100,593,4.0
6126,100,608,4.0
6127,100,610,4.0
6128,100,673,4.0
6129,100,680,5.0
6130,100,708,4.0
6131,100,728,4.0
6132,100,778,4.0
6133,100,1112,4.0
6134,100,1210,4.0
6135,100,1449,5.0
6136,100,1527,4.0
6137,101,6,4.0
6138,101,10,4.0
6139,101,11,4.0
6140,101,21,4.0
6141,101,23,4.0
6142,101,25,5.0
6143,101,36,5.0
6144,101,45,4.0
6145,101,47,5.0
6146,101,48,4.0
6147,101,50,5.0
6148,101,79,4.0
6149,101,89,4.0
6150,101,95,4.0
6151,101,105,4.0
6152,101,132,4.0
6153,101,141,5.0
6154,101,145,4.0
6155,101,147,4.0
6156,101,161,4.0
6157,101,163,5.0
6158,101,205,4.0
6159,101,206,4.0
6160,101,218,4.0
6161,101,224,4.0
6162,101,248,4.0
6163,101,249,4.0
6164,101,272,4.0
6165,101,292,4.0
6166,101,293,4.0
6167,101,295,4.0
6168,101,296,5.0
6169,101,337,4.0
6170,101,342,4.0
6171,101,344,4.0
6172,101,345,5.0
6173,101,349,4.0
6174,101,356,5.0
6175,101,357,4.0
6176,101,364,4.0
6177,101,380,4.0
6178,101,431,4.0
6179,101,440,4.0
6180,101,457,4.0
6181,101,464,4.0
6182,101,466,4.0
6183,101,468,4.0
6184,101,474,4.0
6185,101,480,4.0
6186,101,508,5.0
6187,101,515,4.0
6188,101,539,4.0
6189,101,540,4.0
6190,101,555,5.0
6191,101,587,4.0
6192,101,588,4.0
6193,101,589,4.0
6194,101,593,5.0
6195,101,610,5.0
6196,101,662,4.0
6197,102,32,4.5
6198,102,260,5.0
6199,102,296,4.0
6200,102,318,5.0
6201,102,541,5.0
6202,102,608,4.5
6203,102,750,5.0
6204,102,911,4.0
6205,102,914,4.5
6206,102,916,4.0
6207,102,920,4.0
6208,102,953,5.0
6209,102,965,4.0
6210,102,1028,5.0
6211,102,1035,5.0
6212,102,1080,5.0
6213,102,1136,4.5
6214,102,1196,4.5
6215,102,1199,4.0
6216,102,1203,5.0
6217,102,1207,5.0
6218,102,1240,5.0
6219,102,1253,4.0
6220,102,1265,5.0
6221,102,1270,4.5
6222,102,1304,5.0
6223,102,1682,5.0
6224,102,1732,5.0
6225,102,1961,4.5
6226,102,2019,5.0
6227,102,2134,4.0
6228,102,2324,5.0
6229,102,2402,4.0
6230,102,2420,4.0
6231,102,2502,4.0
6232,102,2571,5.0
6233,102,2692,4.5
6234,102,2762,5.0
6235,102,2959,5.0
6236,102,2997,4.0
6237,102,3020,4.0
6238,102,3152,4.0
6239,102,3363,4.0
6240,102,3365,4.5
6241,102,3740,4.0
6242,102,3869,4.0
6243,102,3996,5.0
6244,102,4027,5.0
6245,102,4226,4.5
6246,102,4327,4.5
6247,102,4406,4.5
6248,102,4571,4.0
6249,102,4878,4.5
6250,102,4973,5.0
6251,102,4993,4.0
6252,102,5989,4.5
6253,102,6218,4.0
6254,102,6870,4.0
6255,102,6942,4.0
6256,102,8874,4.5
6257,102,44191,4.5
6258,102,48780,4.5
6259,102,55820,4.0
6260,102,60069,5.0
6261,102,79132,4.5
6262,103,7,4.0
6263,103,902,5.0
6264,103,915,4.5
6265,103,1088,4.5
6266,103,1246,4.5
6267,103,1258,4.5
6268,103,1517,4.0
6269,103,1917,4.0
6270,103,2572,4.5
6271,103,2599,4.0
6272,103,2706,4.0
6273,103,3225,4.0
6274,103,3481,4.0
6275,103,3565,4.0
6276,103,3743,4.5
6277,103,3751,4.0
6278,103,3784,4.0
6279,103,3882,4.0
6280,103,3897,4.5
6281,103,3977,4.0
6282,103,4014,4.0
6283,103,4018,4.0
6284,103,4023,4.0
6285,103,4025,4.0
6286,103,4054,4.5
6287,103,4069,4.0
6288,103,4153,4.0
6289,103,4232,4.0
6290,103,4246,4.0
6291,103,4310,4.5
6292,103,4372,4.0
6293,103,4447,4.0
6294,103,4700,4.0
6295,103,4718,4.0
6296,103,4728,4.0
6297,103,4771,4.0
6298,103,4823,4.5
6299,103,4844,4.0
6300,103,4867,4.5
6301,103,4886,4.5
6302,103,4963,4.5
6303,103,4992,4.0
6304,103,4995,4.5
6305,103,5013,4.5
6306,103,5014,4.0
6307,103,5066,4.5
6308,103,5152,4.0
6309,103,5218,4.0
6310,103,5284,4.0
6311,103,5299,4.0
6312,103,5380,4.0
6313,103,5415,4.0
6314,103,5524,4.0
6315,103,5610,4.0
6316,103,5941,4.0
6317,103,5943,4.0
6318,103,6143,4.0
6319,103,6213,4.5
6320,103,6333,4.5
6321,103,6365,4.0
6322,103,6377,4.5
6323,103,6405,4.0
6324,103,6481,4.0
6325,104,25,4.0
6326,104,34,4.0
6327,104,41,4.0
6328,104,45,4.0
6329,104,111,4.0
6330,104,121,4.0
6331,104,162,4.0
6332,104,187,4.0
6333,104,199,5.0
6334,104,211,4.0
6335,104,213,4.0
6336,104,235,4.0
6337,104,300,4.0
6338,104,306,4.0
6339,104,307,4.0
6340,104,314,4.0
6341,104,334,5.0
6342,104,417,4.0
6343,104,475,5.0
6344,104,527,5.0
6345,104,529,4.0
6346,104,535,4.0
6347,104,602,4.0
6348,104,632,4.0
6349,104,645,4.0
6350,104,702,4.0
6351,104,720,5.0
6352,104,745,5.0
6353,104,750,5.0
6354,104,760,4.0
6355,104,800,4.0
6356,104,820,4.0
6357,104,858,5.0
6358,104,896,4.0
6359,104,899,5.0
6360,104,903,4.0
6361,104,904,4.0
6362,104,905,4.0
6363,104,908,4.0
6364,104,909,4.0
6365,104,910,4.0
6366,104,912,4.0
6367,104,913,4.0
6368,104,914,5.0
6369,104,915,4.0
6370,104,922,4.0
6371,104,923,5.0
6372,104,924,4.0
6373,104,926,4.0
6374,104,931,4.0
6375,104,937,4.0
6376,104,938,5.0
6377,104,942,5.0
6378,104,946,4.0
6379,104,953,5.0
6380,104,954,4.0
6381,104,957,4.0
6382,104,965,5.0
6383,104,968,4.0
6384,104,969,4.0
6385,104,973,4.0
6386,104,1028,4.0
6387,104,1056,4.0
6388,104,1077,4.0
6389,104,1094,4.0
6390,104,1104,5.0
6391,104,1136,4.0
6392,104,1148,5.0
6393,104,1169,4.0
6394,104,1172,4.0
6395,104,1173,4.0
6396,104,1176,4.0
6397,104,1185,4.0
6398,104,1187,4.0
6399,104,1196,4.0
6400,104,1197,4.0
6401,104,1199,4.0
6402,104,1203,4.0
6403,104,1206,4.0
6404,104,1208,4.0
6405,104,1211,5.0
6406,104,1212,4.0
6407,104,1213,4.0
6408,104,1220,5.0
6409,104,1221,5.0
6410,104,1222,4.0
6411,104,1223,5.0
6412,104,1226,4.0
6413,104,1227,4.0
6414,104,1228,5.0
6415,104,1232,5.0
6416,104,1233,4.0
6417,104,1234,4.0
6418,104,1237,5.0
6419,104,1243,4.0
6420,104,1247,5.0
6421,104,1248,4.0
6422,104,1250,5.0
6423,104,1251,5.0
6424,104,1252,4.0
6425,104,1253,4.0
6426,104,1254,5.0
6427,104,1258,4.0
6428,104,1262,4.0
6429,104,1263,5.0
6430,104,1265,4.0
6431,104,1267,4.0
6432,104,1272,4.0
6433,104,1276,4.0
6434,104,1282,4.0
6435,104,1283,4.0
6436,104,1284,4.0
6437,104,1288,4.0
6438,104,1292,4.0
6439,104,1293,4.0
6440,104,1299,4.0
6441,104,1303,4.0
6442,104,1304,4.0
6443,104,1317,4.0
6444,104,1321,4.0
6445,104,1354,4.0
6446,104,1357,4.0
6447,104,1408,4.0
6448,104,1412,4.0
6449,104,1633,4.0
6450,104,1635,4.0
6451,104,1683,4.0
6452,104,1719,4.0
6453,104,1725,4.0
6454,104,1759,4.0
6455,104,1788,4.0
6456,104,1797,4.0
6457,104,1834,4.0
6458,104,1846,4.0
6459,104,1913,4.0
6460,104,1927,4.0
6461,104,1930,4.0
6462,104,1934,5.0
6463,104,1935,4.0
6464,104,1936,4.0
6465,104,1938,4.0
6466,104,1939,4.0
6467,104,1940,4.0
6468,104,1941,4.0
6469,104,1944,4.0
6470,104,1945,5.0
6471,104,1947,4.0
6472,104,1949,4.0
6473,104,1950,4.0
6474,104,1952,4.0
6475,104,1953,4.0
6476,104,1957,5.0
6477,104,1960,5.0
6478,104,1966,4.0
6479,104,2013,4.0
6480,104,2019,5.0
6481,104,2068,4.0
6482,104,2077,4.0
6483,104,2090,4.0
6484,104,2109,4.0
6485,104,2131,5.0
6486,104,2132,4.0
6487,104,2150,4.0
6488,104,2160,4.0
6489,104,2174,4.0
6490,104,2194,4.0
6491,104,2291,4.0
6492,104,2301,4.0
6493,104,2303,4.0
6494,104,2313,4.0
6495,104,2351,4.0
6496,104,2384,5.0
6497,104,2395,4.0
6498,104,2425,4.0
6499,104,2427,5.0
6500,104,2511,4.0
6501,104,2542,4.0
6502,104,2551,4.0
6503,104,2560,4.0
6504,104,2565,4.0
6505,104,2583,4.0
6506,104,2612,4.0
6507,104,2682,5.0
6508,104,2727,4.0
6509,104,2728,4.0
6510,104,2745,5.0
6511,104,2762,4.0
6512,104,2819,4.0
6513,104,2866,4.0
6514,104,2871,4.0
6515,104,2872,4.0
6516,104,2883,4.0
6517,104,2917,4.0
6518,104,2918,4.0
6519,104,2920,5.0
6520,104,2925,4.0
6521,104,2932,5.0
6522,104,2936,4.0
6523,104,2944,4.0
6524,104,2947,4.0
6525,104,2966,4.0
6526,104,2976,4.0
6527,104,2988,4.0
6528,104,2991,4.0
6529,104,2997,4.0
6530,104,3006,4.0
6531,104,3012,4.0
6532,104,3022,5.0
6533,104,3032,4.0
6534,104,3038,4.0
6535,104,3060,4.0
6536,104,3062,4.0
6537,104,3070,4.0
6538,104,3075,4.0
6539,104,3077,4.0
6540,104,3088,4.0
6541,104,3089,5.0
6542,104,3090,5.0
6543,104,3095,5.0
6544,104,3098,4.0
6545,104,3114,4.0
6546,104,3122,4.0
6547,104,3133,4.0
6548,104,3134,5.0
6549,104,4424,4.0
6550,104,5060,5.0
6551,105,1,4.0
6552,105,32,4.0
6553,105,66,5.0
6554,105,135,4.0
6555,105,260,5.0
6556,105,653,4.0
6557,105,719,5.0
6558,105,736,5.0
6559,105,743,5.0
6560,105,762,5.0
6561,105,784,4.0
6562,105,788,4.0
6563,105,802,4.0
6564,105,880,4.0
6565,105,1061,4.0
6566,105,1183,4.0
6567,105,1210,5.0
6568,105,1367,4.0
6569,106,111,4.0
6570,106,296,4.0
6571,106,428,4.0
6572,106,858,5.0
6573,106,1089,4.5
6574,106,1213,4.0
6575,106,1221,5.0
6576,106,1228,4.0
6577,106,1343,4.0
6578,106,3174,5.0
6579,106,4262,4.5
6580,107,1,4.0
6581,107,356,4.5
6582,107,551,4.5
6583,107,589,4.5
6584,107,1030,4.0
6585,107,1033,5.0
6586,107,1080,5.0
6587,107,1097,4.5
6588,107,1136,4.5
6589,107,1220,4.5
6590,107,1240,5.0
6591,107,1270,5.0
6592,107,1580,4.0
6593,107,1968,5.0
6594,107,2011,5.0
6595,107,2012,5.0
6596,107,2146,4.5
6597,107,2153,5.0
6598,107,2716,4.0
6599,107,2918,5.0
6600,107,3253,5.0
6601,107,4015,5.0
6602,107,5444,5.0
6603,107,5618,4.5
6604,107,6377,4.0
6605,107,6537,4.0
6606,107,59315,5.0
6607,107,68791,4.0
6608,107,79091,4.0
6609,107,79702,5.0
6610,107,89745,5.0
6611,107,102903,5.0
6612,107,106487,4.0
6613,107,108932,5.0
6614,107,112852,5.0
6615,108,14,5.0
6616,108,32,4.0
6617,108,39,4.0
6618,108,111,5.0
6619,108,125,4.0
6620,108,156,4.0
6621,108,159,4.0
6622,108,161,4.0
6623,108,163,4.0
6624,108,194,4.0
6625,108,231,4.0
6626,108,235,5.0
6627,108,246,4.0
6628,108,281,4.0
6629,108,296,4.0
6630,108,352,4.0
6631,108,364,4.0
6632,108,377,4.0
6633,108,412,4.0
6634,108,440,4.0
6635,108,585,4.0
6636,108,588,4.0
6637,108,593,4.0
6638,108,594,4.0
6639,108,648,4.0
6640,109,32,4.0
6641,109,265,5.0
6642,109,318,5.0
6643,109,356,4.0
6644,109,471,5.0
6645,109,551,4.5
6646,109,592,4.0
6647,109,858,5.0
6648,109,919,4.0
6649,109,923,4.0
6650,109,954,4.5
6651,109,1022,4.5
6652,109,1032,5.0
6653,109,1036,4.0
6654,109,1079,4.0
6655,109,1136,5.0
6656,109,1198,4.0
6657,109,1203,5.0
6658,109,1207,4.5
6659,109,1219,4.0
6660,109,1221,5.0
6661,109,1225,4.0
6662,109,1234,5.0
6663,109,1246,5.0
6664,109,1265,5.0
6665,109,1272,4.5
6666,109,1278,4.0
6667,109,1280,5.0
6668,109,1285,5.0
6669,109,1293,4.5
6670,109,1517,4.0
6671,109,1580,5.0
6672,109,1584,4.0
6673,109,1617,5.0
6674,109,1625,4.5
6675,109,1678,5.0
6676,109,1680,4.0
6677,109,1682,5.0
6678,109,1923,4.0
6679,109,1960,4.0
6680,109,2019,5.0
6681,109,2137,4.0
6682,109,2194,4.5
6683,109,2571,5.0
6684,109,2791,4.0
6685,109,2858,5.0
6686,109,2959,5.0
6687,109,2997,4.5
6688,109,3052,5.0
6689,109,3088,4.0
6690,109,3160,5.0
6691,109,3196,4.5
6692,109,3255,4.5
6693,109,3551,5.0
6694,109,3578,4.0
6695,109,3671,4.0
6696,109,3911,4.5
6697,109,3916,4.5
6698,109,4027,5.0
6699,109,4187,4.5
6700,109,4306,5.0
6701,109,4308,4.0
6702,109,4467,5.0
6703,109,4720,4.0
6704,109,4776,5.0
6705,109,4857,5.0
6706,109,4979,5.0
6707,109,5060,5.0
6708,109,5618,4.5
6709,109,5630,4.5
6710,109,5902,5.0
6711,109,5992,5.0
6712,109,6365,5.0
6713,109,6448,4.0
6714,110,34,4.0
6715,110,150,5.0
6716,110,318,4.0
6717,110,356,5.0
6718,110,380,4.0
6719,110,457,5.0
6720,110,480,5.0
6721,110,500,4.0
6722,110,527,4.5
6723,110,539,5.0
6724,110,590,4.0
6725,110,597,4.0
6726,110,608,4.0
6727,110,780,4.5
6728,110,858,5.0
6729,110,954,5.0
6730,110,1097,5.0
6731,110,1136,5.0
6732,110,1193,4.5
6733,110,1198,4.0
6734,110,1254,4.5
6735,110,1265,4.0
6736,110,1373,4.0
6737,110,1721,5.0
6738,110,1923,4.0
6739,110,1952,4.0
6740,110,1958,4.0
6741,110,1961,5.0
6742,110,2013,4.0
6743,110,2028,4.5
6744,110,2300,4.0
6745,110,2396,4.5
6746,110,2501,4.0
6747,110,2762,5.0
6748,110,2797,5.0
6749,110,2944,4.5
6750,110,3396,4.0
6751,110,4002,4.0
6752,110,4022,5.0
6753,110,4226,4.0
6754,110,4963,4.5
6755,110,5989,5.0
6756,110,6539,5.0
6757,110,6947,4.5
6758,110,45722,5.0
6759,111,318,4.5
6760,111,527,4.0
6761,111,2052,4.0
6762,111,2144,4.5
6763,111,3178,5.0
6764,111,5572,4.0
6765,111,8533,5.0
6766,111,35836,4.5
6767,111,46970,5.0
6768,111,46976,4.0
6769,111,52973,5.0
6770,111,56367,4.0
6771,112,36,4.5
6772,112,235,4.0
6773,112,318,4.0
6774,112,321,4.0
6775,112,457,4.0
6776,112,475,4.5
6777,112,509,4.0
6778,112,527,4.0
6779,112,608,4.0
6780,112,750,4.0
6781,112,904,4.5
6782,112,1136,4.0
6783,112,1197,4.0
6784,112,1203,4.5
6785,112,1219,4.0
6786,112,1225,4.0
6787,112,1276,4.0
6788,112,1358,4.0
6789,112,1449,4.5
6790,112,1682,4.0
6791,112,1704,4.0
6792,112,1897,4.0
6793,112,1923,4.0
6794,112,1968,4.0
6795,112,2324,4.0
6796,112,2396,4.0
6797,112,2502,4.0
6798,112,2692,4.0
6799,112,2997,4.0
6800,112,3160,4.0
6801,112,3499,4.0
6802,112,3911,4.0
6803,112,3949,4.5
6804,112,3996,4.0
6805,112,4027,4.0
6806,112,4226,4.0
6807,112,4720,4.0
6808,112,4878,4.0
6809,112,4973,4.5
6810,112,5902,4.5
6811,112,6104,4.5
6812,112,6125,4.0
6813,112,6385,4.0
6814,112,6427,4.5
6815,112,6807,4.5
6816,112,6870,4.0
6817,112,6953,4.0
6818,112,6954,4.0
6819,112,7153,4.5
6820,112,7361,4.5
6821,112,7438,4.0
6822,112,8464,4.0
6823,112,8582,4.0
6824,112,8636,4.5
6825,112,8910,4.5
6826,112,8983,4.5
6827,113,7,5.0
6828,113,17,5.0
6829,113,28,5.0
6830,113,36,5.0
6831,113,92,5.0
6832,113,514,5.0
6833,113,613,5.0
6834,113,647,5.0
6835,113,673,5.0
6836,113,708,5.0
6837,113,767,5.0
6838,113,783,5.0
6839,113,852,5.0
6840,113,866,5.0
6841,113,990,5.0
6842,113,1004,5.0
6843,113,1042,5.0
6844,113,1056,5.0
6845,113,1183,5.0
6846,113,1476,5.0
6847,114,7,4.0
6848,114,14,4.0
6849,114,17,5.0
6850,114,26,5.0
6851,114,40,5.0
6852,114,52,5.0
6853,114,58,5.0
6854,114,62,4.0
6855,114,76,4.0
6856,114,78,4.0
6857,114,94,5.0
6858,114,99,5.0
6859,114,116,5.0
6860,114,608,5.0
6861,114,613,5.0
6862,114,650,4.0
6863,114,707,4.0
6864,114,708,4.0
6865,114,736,4.0
6866,114,742,4.0
6867,114,761,4.0
6868,114,780,4.0
6869,114,781,4.0
6870,114,797,5.0
6871,114,805,5.0
6872,114,832,5.0
6873,114,833,4.0
6874,114,991,4.0
6875,114,1051,5.0
6876,114,1061,5.0
6877,114,1073,4.0
6878,114,1105,5.0
6879,114,1183,4.0
6880,114,1353,4.0
6881,114,1357,5.0
6882,114,1363,4.0
6883,114,1365,4.0
6884,114,1366,5.0
6885,114,1367,5.0
6886,114,1393,4.0
6887,115,47,4.5
6888,115,296,5.0
6889,115,858,4.0
6890,115,1089,4.5
6891,115,1175,4.5
6892,115,1198,4.0
6893,115,1729,4.5
6894,115,1732,4.5
6895,115,2329,4.0
6896,115,2542,4.0
6897,115,2571,4.0
6898,115,2959,4.0
6899,115,3328,4.0
6900,115,3996,4.0
6901,115,4226,4.0
6902,115,4235,4.0
6903,115,4973,4.0
6904,115,4979,4.5
6905,115,5618,4.0
6906,115,6016,4.0
6907,115,27773,4.0
6908,115,31410,4.0
6909,115,44555,4.0
6910,115,47491,4.0
6911,115,58559,4.0
6912,115,61323,4.0
6913,115,68157,4.0
6914,115,68237,4.0
6915,116,32,4.0
6916,116,47,4.5
6917,116,50,4.5
6918,116,110,4.5
6919,116,111,4.0
6920,116,163,4.0
6921,116,165,5.0
6922,116,260,4.5
6923,116,288,4.0
6924,116,293,5.0
6925,116,296,4.5
6926,116,318,4.5
6927,116,333,4.0
6928,116,353,4.5
6929,116,356,4.0
6930,116,364,4.0
6931,116,413,4.0
6932,116,442,4.5
6933,116,480,4.0
6934,116,514,5.0
6935,116,527,4.0
6936,116,553,4.0
6937,116,589,4.0
6938,116,592,4.5
6939,116,608,4.0
6940,116,628,4.0
6941,116,750,4.0
6942,116,858,4.5
6943,116,1036,4.5
6944,116,1089,4.0
6945,116,1136,4.0
6946,116,1196,4.5
6947,116,1198,4.0
6948,116,1210,5.0
6949,116,1213,4.0
6950,116,1215,4.0
6951,116,1222,4.0
6952,116,1242,4.0
6953,116,1265,4.0
6954,116,1408,4.0
6955,116,1476,4.0
6956,116,1485,4.0
6957,116,1527,4.0
6958,116,1617,4.0
6959,116,1653,4.0
6960,116,1663,4.0
6961,116,1732,4.0
6962,116,1799,4.0
6963,116,2028,5.0
6964,116,2167,4.0
6965,116,2329,4.5
6966,116,2571,4.0
6967,116,2858,4.5
6968,116,2959,5.0
6969,116,3275,4.5
6970,116,3300,4.5
6971,116,3421,4.0
6972,116,3578,4.0
6973,116,3717,4.0
6974,116,3793,4.0
6975,116,3949,4.5
6976,116,4006,4.0
6977,116,4011,4.0
6978,116,4262,4.0
6979,116,4878,4.5
6980,116,5110,4.0
6981,116,5294,4.0
6982,116,5445,4.0
6983,116,5989,4.0
6984,116,6063,4.0
6985,116,6290,4.0
6986,116,6323,4.0
6987,116,6333,4.5
6988,116,6502,4.0
6989,116,6539,4.0
6990,116,6659,4.0
6991,116,6754,4.5
6992,116,6957,4.5
6993,116,7090,4.0
6994,116,7143,4.0
6995,116,7360,4.5
6996,116,7361,4.0
6997,116,7439,4.5
6998,116,7445,4.0
6999,116,8132,4.5
7000,116,8371,4.0
7001,116,8528,4.0
7002,116,8581,4.0
7003,116,8798,4.0
7004,116,8874,4.5
7005,116,8957,4.0
7006,116,8985,4.0
7007,116,30749,5.0
7008,116,30793,4.5
7009,116,30812,4.0
7010,116,32587,5.0
7011,116,33615,4.0
7012,116,33794,4.5
7013,116,34323,5.0
7014,116,35836,4.0
7015,116,40278,4.5
7016,116,40819,4.0
7017,117,3,5.0
7018,117,5,5.0
7019,117,296,4.0
7020,117,315,5.0
7021,117,361,5.0
7022,117,377,5.0
7023,117,380,5.0
7024,117,423,4.0
7025,117,427,4.0
7026,117,434,5.0
7027,117,454,5.0
7028,117,455,4.0
7029,117,480,4.0
7030,117,494,5.0
7031,117,500,5.0
7032,117,539,5.0
7033,117,590,5.0
7034,117,597,5.0
7035,117,647,5.0
7036,117,694,5.0
7037,117,733,5.0
7038,117,736,4.0
7039,117,786,5.0
7040,117,805,5.0
7041,117,832,5.0
7042,117,858,5.0
7043,117,920,5.0
7044,117,934,5.0
7045,117,1012,4.0
7046,117,1013,4.0
7047,117,1017,4.0
7048,117,1035,5.0
7049,117,1036,5.0
7050,117,1088,4.0
7051,117,1097,4.0
7052,117,1101,5.0
7053,117,1124,4.0
7054,117,1183,4.0
7055,117,1207,4.0
7056,117,1234,4.0
7057,117,1247,4.0
7058,117,1250,5.0
7059,117,1304,4.0
7060,117,1380,4.0
7061,117,1387,4.0
7062,117,1393,5.0
7063,117,1432,5.0
7064,117,1461,4.0
7065,117,1485,4.0
7066,117,1500,4.0
7067,118,50,5.0
7068,118,296,5.0
7069,118,608,5.0
7070,118,678,5.0
7071,118,919,5.0
7072,118,1046,5.0
7073,118,1193,5.0
7074,118,1198,4.0
7075,118,1207,5.0
7076,118,1224,5.0
7077,118,1617,5.0
7078,118,2028,4.0
7079,118,2132,5.0
7080,118,2300,5.0
7081,118,2599,5.0
7082,118,2689,5.0
7083,118,2761,4.0
7084,118,2858,5.0
7085,118,2997,5.0
7086,118,3177,4.0
7087,118,3418,4.0
7088,118,3897,5.0
7089,118,3949,5.0
7090,118,4226,4.0
7091,118,4361,5.0
7092,119,2,4.0
7093,119,34,5.0
7094,119,48,5.0
7095,119,150,5.0
7096,119,253,5.0
7097,119,329,4.0
7098,119,353,5.0
7099,119,356,5.0
7100,119,362,5.0
7101,119,364,5.0
7102,119,367,4.0
7103,119,551,5.0
7104,119,587,4.0
7105,119,588,5.0
7106,119,590,4.0
7107,119,594,4.0
7108,119,595,5.0
7109,119,596,4.0
7110,119,616,4.0
7111,120,21,5.0
7112,120,36,4.0
7113,120,47,5.0
7114,120,50,5.0
7115,120,150,4.0
7116,120,161,5.0
7117,120,207,4.0
7118,120,318,4.0
7119,120,356,5.0
7120,120,364,4.0
7121,120,377,5.0
7122,120,455,4.0
7123,120,480,4.0
7124,120,500,5.0
7125,120,508,5.0
7126,120,527,5.0
7127,120,539,5.0
7128,120,586,5.0
7129,120,587,5.0
7130,120,589,5.0
7131,120,590,5.0
7132,120,597,5.0
7133,121,104,4.5
7134,121,216,4.5
7135,121,260,5.0
7136,121,296,5.0
7137,121,673,4.0
7138,121,778,4.0
7139,121,858,5.0
7140,121,924,4.0
7141,121,1080,4.5
7142,121,1120,4.5
7143,121,1196,5.0
7144,121,1198,5.0
7145,121,1206,5.0
7146,121,1210,5.0
7147,121,1221,5.0
7148,121,1288,4.5
7149,121,1291,5.0
7150,121,1466,5.0
7151,121,1673,5.0
7152,121,1722,4.5
7153,121,1968,5.0
7154,121,2023,5.0
7155,121,2028,5.0
7156,121,2042,4.5
7157,121,2082,5.0
7158,121,2628,5.0
7159,121,2701,4.0
7160,121,2706,5.0
7161,121,2889,5.0
7162,121,2959,5.0
7163,121,3671,4.0
7164,121,4209,5.0
7165,121,4239,5.0
7166,121,4349,4.5
7167,121,4355,5.0
7168,121,4718,5.0
7169,121,4963,5.0
7170,121,5283,5.0
7171,121,5292,5.0
7172,121,5378,5.0
7173,121,6188,5.0
7174,121,6383,4.0
7175,121,6539,5.0
7176,121,6708,5.0
7177,121,7263,5.0
